frame,proc_time_s,fps_proc,n_det
91,0.07884573936462402,12.68299350172209,1
92,0.07912611961364746,12.638051820091057,1
93,0.07744860649108887,12.91178815612465,1
94,0.08030819892883301,12.45202872606038,1
95,0.07757329940795898,12.891033482293786,1
96,0.08004975318908691,12.49223089592647,1
97,0.07868146896362305,12.709472931451392,1
98,0.07687544822692871,13.008054236615298,1
99,0.08097434043884277,12.349591173950552,1
100,0.07779335975646973,12.854567576596208,1
101,0.07903814315795898,12.652119091430123,1
102,0.08029580116271973,12.45395133393708,1
103,0.08062505722045898,12.403091972581514,1
104,0.08288025856018066,12.065599424667386,1
105,0.07851076126098633,12.737107422456255,1
106,0.07821249961853027,12.785680100717276,1
107,0.07909274101257324,12.643385311947043,1
108,0.07498669624328613,13.335698865244169,1
109,0.08020520210266113,12.46801920304395,1
110,0.07753205299377441,12.897891406026575,1
111,0.07771444320678711,12.867620981844286,1
112,0.07978987693786621,12.532918189342713,1
113,0.07611346244812012,13.138280244202692,1
114,0.07823991775512695,12.781199529500674,1
115,0.0791311264038086,12.637252184392889,1
116,0.07800769805908203,12.819247649669304,1
117,0.07953166961669922,12.573607530427484,1
118,0.07772159576416016,12.86643680135465,1
119,0.07687067985534668,13.008861140317412,1
120,0.07996535301208496,12.50541593743571,1
121,0.07899808883666992,12.65853408260951,1
122,0.07711291313171387,12.967996660843756,1
123,0.0796041488647461,12.56215931281523,1
124,0.07834196090698242,12.764551568824372,1
125,0.07952022552490234,12.575417051437343,1
126,0.07791781425476074,12.834035574077983,1
127,0.07883834838867188,12.684182513185272,1
128,0.07872843742370605,12.701890609337665,1
129,0.07990670204162598,12.514594826840279,1
130,0.07693600654602051,12.997815260944613,1
131,0.0766592025756836,13.044748267668536,1
132,0.0786125659942627,12.72061263173857,1
133,0.07869434356689453,12.70739362797969,1
134,0.07826638221740723,12.776877781602508,1
135,0.07837820053100586,12.758649640143334,1
136,0.07871794700622559,12.703583338128887,1
137,0.0758199691772461,13.189137516823264,1
138,0.07687854766845703,13.00752980288539,1
139,0.08451080322265625,11.832806716620023,1
140,0.07848477363586426,12.741324892387048,1
141,0.08081889152526855,12.373344661468705,1
142,0.07648229598999023,13.074921288070078,1
143,0.0805964469909668,12.40749483798063,1
144,0.07757425308227539,12.89087500384178,1
145,0.08432912826538086,11.85829879389995,1
146,0.08046293258666992,12.428082942699845,1
147,0.07886505126953125,12.67988778175486,1
148,0.07733869552612305,12.930137923805884,1
149,0.07964181900024414,12.556217481634047,1
150,0.08066272735595703,12.39729962994053,1
151,0.07928252220153809,12.613120423414077,1
152,0.07720303535461426,12.952858594312149,1
153,0.07906818389892578,12.647312113280826,1
154,0.07816624641418457,12.793245753432178,1
155,0.07814669609069824,12.796446299398056,1
156,0.07855796813964844,12.729453468327385,1
157,0.07751893997192383,12.900073199687517,1
158,0.07870364189147949,12.70589233188027,1
159,0.07536172866821289,13.26933468315986,1
160,0.0774385929107666,12.913457778762996,1
161,0.0777595043182373,12.860164281750254,1
162,0.08281731605529785,12.074769476135778,1
163,0.07986593246459961,12.520983217008675,1
164,0.07853817939758301,12.732660823950482,1
165,0.07857680320739746,12.726402184631723,1
166,0.07726693153381348,12.942147179254569,1
167,0.0798490047454834,12.523637623129726,1
168,0.07739710807800293,12.920379389268298,1
169,0.07970571517944336,12.546151775298375,1
170,0.07755827903747559,12.893530032000935,1
171,0.0805199146270752,12.41928788215264,1
172,0.0830078125,12.047058823529412,1
173,0.09224414825439453,10.840796071336262,1
174,0.07678604125976562,13.02320035769288,1
175,0.07902932167053223,12.653531358511854,1
176,0.07833218574523926,12.766144471600887,1
177,0.07736587524414062,12.925595384842957,1
178,0.07874202728271484,12.69969842673223,1
179,0.07955789566040039,12.569462674937817,1
180,0.07759785652160645,12.886953903443953,1
181,0.07800531387329102,12.819639462311036,1
182,0.07592606544494629,13.170707505251887,1
183,0.07763266563415527,12.881175621516208,1
184,0.0789484977722168,12.666485471138571,1
185,0.07781124114990234,12.851613535806646,1
186,0.0783383846282959,12.765134292018566,1
187,0.07725381851196289,12.944343972397277,1
188,0.0795283317565918,12.574135253592992,1
189,0.07855677604675293,12.729646636782189,1
190,0.07865238189697266,12.71417312332521,1
191,0.07871103286743164,12.704699246981566,1
192,0.0797417163848877,12.540487530683697,1
193,0.08132553100585938,12.296261550729396,1
194,0.08291840553283691,12.060048593240076,1
195,0.07689809799194336,13.004222810618415,1
196,0.07628130912780762,13.10937123961156,1
197,0.07840991020202637,12.753489927784113,1
198,0.07613015174865723,13.135400062008124,1
199,0.0820779800415039,12.183535699761809,1
200,0.07876729965209961,12.695623747631473,1
201,0.07632160186767578,13.102450361743868,1
202,0.07746005058288574,12.909880544551864,1
203,0.07785320281982422,12.844686715256936,1
204,0.0810396671295166,12.339636074785602,1
205,0.0787203311920166,12.703198587424321,1
206,0.07733345031738281,12.931014921691947,1
207,0.07805895805358887,12.810829467048256,1
208,0.07763671875,12.880503144654089,1
209,0.07942032814025879,12.591234806206902,1
210,0.07731223106384277,12.934563991229558,1
211,0.07686543464660645,13.009748850020317,1
212,0.08099174499511719,12.346937333678731,1
213,0.07631301879882812,13.10392401899525,1
214,0.07954978942871094,12.570743520272377,1
215,0.0789189338684082,12.671230476420652,1
216,0.08315110206604004,12.02629881208048,1
217,0.07883358001708984,12.68494973567376,1
218,0.07795190811157227,12.828422346874484,1
219,0.07818126678466797,12.79078788470218,1
220,0.08054494857788086,12.415427877926767,1
221,0.07853031158447266,12.733936486732649,1
222,0.07842612266540527,12.750853491334365,1
223,0.07830810546875,12.770070148090413,1
224,0.0793752670288086,12.598382814095709,1
225,0.07909774780273438,12.64258500120569,1
226,0.07818341255187988,12.790436837691546,1
227,0.07857632637023926,12.726479414272408,1
228,0.07903456687927246,12.652691594141691,1
229,0.07930159568786621,12.610086736918058,1
230,0.07973814010620117,12.54104997518284,1
231,0.07854008674621582,12.732351610856623,1
232,0.07999420166015625,12.500906056270862,1
233,0.07693028450012207,12.998782033600996,1
234,0.08017110824584961,12.473321398195456,1
235,0.08030343055725098,12.452768120373971,1
236,0.07699394226074219,12.988034780885377,1
237,0.07969474792480469,12.547878323720173,1
238,0.08318924903869629,12.020784074332012,1
239,0.08432459831237793,11.858935826714884,1
240,0.0768442153930664,13.013341276046514,1
241,0.0771327018737793,12.964669662893565,1
242,0.07773661613464355,12.863950731634008,1
243,0.0784909725189209,12.740318636757134,1
244,0.0803213119506836,12.449995844365553,1
245,0.07858729362487793,12.724703369647987,1
246,0.07994794845581055,12.508138348949977,1
247,0.0815744400024414,12.258741831020494,1
248,0.07738375663757324,12.9226086125994,1
249,0.07846856117248535,12.74395738953151,1
250,0.0773324966430664,12.93117438863471,1
251,0.08007121086120605,12.488883198399252,1
252,0.07990407943725586,12.515005579724415,1
253,0.07828140258789062,12.774426197553726,1
254,0.08083105087280273,12.371483349556087,1
255,0.07982778549194336,12.526966567310392,1
256,0.08471870422363281,11.803768827250828,1
257,0.07690238952636719,13.003497110543416,1
258,0.07937288284301758,12.598761241641986,1
259,0.08761239051818848,11.413910681873226,1
260,0.0906977653503418,11.025629971557303,1
261,0.08769083023071289,11.403700904290895,1
262,0.07892847061157227,12.669699441172028,1
263,0.07875943183898926,12.696891999479327,1
264,0.08002781867980957,12.495654842236661,1
265,0.08473038673400879,11.802141339673875,1
266,0.07965588569641113,12.554000137682916,1
267,0.07823777198791504,12.781550069632154,1
268,0.07938361167907715,12.597058496691785,1
269,0.0776529312133789,12.87781393920786,1
270,0.07987809181213379,12.519077225228559,1
271,0.08868288993835449,11.276132303481798,1
272,0.0830678939819336,12.038345407161636,1
273,0.07980656623840332,12.530297281714082,1
274,0.0779423713684082,12.829991985659838,1
275,0.07749676704406738,12.90376409420234,1
276,0.07750463485717773,12.902454180227515,1
277,0.07841992378234863,12.751861411845542,1
278,0.07758641242980957,12.88885474508406,1
279,0.07912135124206543,12.638813471986596,1
280,0.07956242561340332,12.568747022106086,1
281,0.07811188697814941,12.802148798168638,1
282,0.08222603797912598,12.161597768505658,1
283,0.0805504322052002,12.414582673529612,1
284,0.07656168937683105,13.061362779993958,1
285,0.07839560508728027,12.755817100801362,1
286,0.07742571830749512,12.91560507102452,1
287,0.0796346664428711,12.557345245081015,1
288,0.07904458045959473,12.651088717096433,1
289,0.07784724235534668,12.845670183605653,1
290,0.07742929458618164,12.915008529323012,1
291,0.07991194725036621,12.513773401954204,1
292,0.08006429672241211,12.489961704991453,1
293,0.07857561111450195,12.726595260490942,1
294,0.07949090003967285,12.580056327213722,1
295,0.07866048812866211,12.712862884404382,1
296,0.08054089546203613,12.416052668192165,1
297,0.07910966873168945,12.640679907175793,1
298,0.08072590827941895,12.38759676185582,1
299,0.0771946907043457,12.954258782252037,1
300,0.07842445373535156,12.751124838874432,1
301,0.10495901107788086,9.52752879176794,2
302,0.08619332313537598,11.601826726524877,2
303,0.08123540878295898,12.309902971889436,2
304,0.07732868194580078,12.93181229573904,2
305,0.07866334915161133,12.712400511611273,2
306,0.0799868106842041,12.502061170410952,2
307,0.07729768753051758,12.936997624996145,3
308,0.0784006118774414,12.755002493644248,2
309,0.07676434516906738,13.026881135995875,2
310,0.07928228378295898,12.61315835373225,2
311,0.07913517951965332,12.636604934366122,2
312,0.07893919944763184,12.667977468702336,2
313,0.08131289482116699,12.298172414096426,2
314,0.07744336128234863,12.912662666514787,2
315,0.07828092575073242,12.774504011159369,2
316,0.07938599586486816,12.59668017142737,2
317,0.0776064395904541,12.885528640113055,2
318,0.07907724380493164,12.645863106544377,2
319,0.07759332656860352,12.887706252880626,2
320,0.079925537109375,12.511645666284842,2
321,0.07846260070800781,12.744925492865304,2
322,0.07959532737731934,12.5635515670352,2
323,0.08070683479309082,12.390524328747537,2
324,0.07824945449829102,12.779641805960964,2
325,0.0785057544708252,12.737919745381548,2
326,0.07863998413085938,12.716177540625758,2
327,0.07886600494384766,12.679734452277591,2
328,0.0788578987121582,12.681037871046156,2
329,0.07790637016296387,12.83592083559032,2
330,0.07894372940063477,12.667250554189796,2
331,0.07872724533081055,12.702082942163377,2
332,0.07775354385375977,12.861150121733584,2
333,0.07799601554870605,12.821167760493246,2
334,0.07767772674560547,12.873703208063743,1
335,0.07780098915100098,12.853307019775007,1
336,0.08249902725219727,12.121355042684653,1
337,0.0765385627746582,13.065309351890502,1
338,0.08152413368225098,12.266306366377432,1
339,0.07848000526428223,12.742099043348553,1
340,0.07733559608459473,12.930656135450675,1
341,0.07810330390930176,12.80355567494635,1
342,0.07940149307250977,12.594221611006684,1
343,0.0782778263092041,12.775009822704,1
344,0.08861780166625977,11.28441443138099,1
345,0.09417080879211426,10.619001926674954,1
346,0.07780623435974121,12.852440530362227,1
347,0.08552098274230957,11.693036818966215,1
348,0.08485198020935059,11.785228789390128,1
349,0.08169960975646973,12.239960545476299,1
350,0.0927133560180664,10.785932501517225,1
351,0.07790136337280273,12.836745811680164,1
352,0.07731008529663086,12.934922994368751,1
353,0.08179903030395508,12.225083797254365,1
354,0.09154057502746582,10.924117526025592,1
355,0.07753372192382812,12.897613776137762,1
356,0.07864689826965332,12.71505961457427,1
357,0.08928775787353516,11.199743658210949,1
358,0.08173918724060059,12.23403405096853,1
359,0.07807254791259766,12.808599523605936,1
360,0.08952140808105469,11.170512410780868,1
361,0.08501720428466797,11.762325148350477,1
362,0.07626128196716309,13.112813923460982,1
363,0.07729792594909668,12.936957721977354,1
364,0.08051419258117676,12.420170505861694,1
365,0.09252357482910156,10.808056236986952,1
366,0.0795900821685791,12.564379540178237,1
367,0.0796511173248291,12.554751691954944,1
368,0.08628010749816895,11.59015709410448,1
369,0.0890498161315918,11.229669452907883,1
370,0.08020544052124023,12.467982140627694,1
371,0.0884087085723877,11.311102900923107,1
372,0.0819706916809082,12.199482272185218,1
373,0.08695101737976074,11.500727997608987,1
374,0.08803272247314453,11.359412408324216,1
375,0.07837867736816406,12.758572019565376,1
376,0.09021854400634766,11.084195727317892,1
377,0.08673644065856934,11.529179574435334,1
378,0.08503580093383789,11.759752821967892,1
379,0.08919906616210938,11.21087969892657,1
380,0.07908248901367188,12.645024359654624,1
381,0.07752084732055664,12.899755802008944,1
382,0.08116698265075684,12.320280578899597,1
383,0.0897517204284668,11.141847701928032,1
384,0.07976913452148438,12.536177131653197,1
385,0.09428572654724121,10.606059226779749,1
386,0.08469915390014648,11.806493382199779,1
387,0.08803105354309082,11.35962776488304,1
388,0.08603334426879883,11.623400304835805,1
389,0.07970786094665527,12.545814027919443,1
390,0.07733869552612305,12.930137923805884,1
391,0.07779479026794434,12.854331203358925,1
392,0.0775597095489502,12.893292223701158,1
393,0.07908916473388672,12.643957024514355,1
394,0.07810425758361816,12.803399340034739,1
395,0.07866668701171875,12.711861119193095,1
396,0.07783675193786621,12.847401453727896,1
397,0.08515214920043945,11.743684797034332,1
398,0.08440518379211426,11.847613559647591,1
399,0.0844120979309082,11.846643129501484,1
400,0.08362793922424316,11.957726201031472,1
401,0.08854866027832031,11.29322563274098,1
402,0.07808494567871094,12.806565866288869,1
403,0.08062934875488281,12.402431812267878,1
404,0.07880878448486328,12.688940789234847,1
405,0.0772860050201416,12.938953174502794,1
406,0.07840394973754883,12.754459480006082,1
407,0.08036327362060547,12.44349508111123,1
408,0.07932710647583008,12.60603146170076,1
409,0.07797884941101074,12.823990191612117,1
410,0.07888484001159668,12.676706954758256,1
411,0.07910776138305664,12.640984683636626,1
412,0.07995009422302246,12.507802645116078,1
413,0.07875204086303711,12.69808361841906,1
414,0.07638001441955566,13.092430102290853,1
415,0.07996225357055664,12.505900663712856,1
416,0.0792548656463623,12.617521862468752,1
417,0.07710433006286621,12.969440227087901,1
418,0.07785582542419434,12.844254036888572,1
419,0.07668590545654297,13.040205941973113,1
420,0.08070492744445801,12.390817161544575,1
421,0.07778120040893555,12.856577100153876,1
422,0.07758855819702148,12.888498294564116,1
423,0.0790548324584961,12.649448096990168,1
424,0.07659149169921875,13.056280506026496,1
425,0.07763528823852539,12.88074048141119,1
426,0.08150959014892578,12.268495009886626,1
427,0.08053159713745117,12.41748624820146,1
428,0.07751321792602539,12.901025486444755,1
429,0.07999062538146973,12.50146495581288,1
430,0.07866191864013672,12.712631693803571,1
431,0.08136558532714844,12.290208396821305,1
432,0.08778595924377441,11.391343315200121,1
433,0.08598613739013672,11.629781617736766,1
434,0.08498001098632812,11.767473178614715,1
435,0.08170652389526367,12.238924780129675,1
436,0.08620667457580566,11.6000298691565,1
437,0.08203315734863281,12.190192750354576,1
438,0.08289980888366699,12.06275398539575,1
439,0.08076143264770508,12.38214785468415,1
440,0.08076858520507812,12.381051338969442,1
441,0.0825355052947998,12.11599779304926,1
442,0.0788431167602539,12.683415383498845,1
443,0.0817255973815918,12.236068404992094,1
444,0.07677102088928223,13.025748367241096,1
445,0.08284687995910645,12.070460595421386,1
446,0.10272479057312012,9.734748490805577,1
447,0.07823705673217773,12.781666920615573,1
448,0.0773162841796875,12.933885928557332,1
449,0.07783770561218262,12.847244046251626,1
450,0.08155298233032227,12.261967268708815,1
451,0.09012174606323242,11.096101037571627,1
452,0.09117770195007324,10.967593815290238,1
453,0.0948343276977539,10.544704900393198,1
454,0.09479832649230957,10.548709423484645,1
455,0.09199357032775879,10.870324919852067,1
456,0.08115386962890625,12.322271317100686,1
457,0.09465265274047852,10.564944257207772,1
458,0.09389638900756836,10.65003681791636,1
459,0.09010481834411621,11.098185628441472,1
460,0.07920718193054199,12.625117768700767,1
461,0.07851719856262207,12.736063159492902,1
462,0.07976865768432617,12.536252069796218,1
463,0.09962916374206543,10.037221657194136,1
464,0.10791563987731934,9.266497433892066,1
465,0.07991361618041992,12.513512062103574,1
466,0.09332752227783203,10.714952841274869,1
467,0.09317541122436523,10.732445254167029,1
468,0.09180688858032227,10.892428830382324,1
469,0.09579682350158691,10.438759485416911,1
470,0.0810401439666748,12.33956346883118,1
471,0.07813525199890137,12.798320532889056,1
472,0.08110928535461426,12.329044641781085,1
473,0.09200477600097656,10.869000974355785,1
474,0.08288049697875977,12.065564716102939,1
475,0.07816624641418457,12.793245753432178,1
476,0.07817792892456055,12.791333996132991,1
477,0.0765848159790039,13.05741859161945,1
478,0.07679867744445801,13.02105756603967,1
479,0.07732892036437988,12.931772424701164,1
480,0.09671974182128906,10.339150841073577,1
481,0.09171366691589355,10.903500357444596,1
482,0.09225296974182129,10.839759444043862,1
483,0.08433222770690918,11.857862968774295,1
484,0.08490538597106934,11.777815842457157,1
485,0.09042811393737793,11.058507763332393,1
486,0.08022260665893555,12.46531422559573,1
487,0.07915663719177246,12.633179420915823,1
488,0.07855844497680664,12.729376202586966,1
489,0.07944011688232422,12.588098296498158,1
490,0.0900115966796875,11.109679606713001,1
491,0.09880924224853516,10.120510766439208,1
492,0.09017276763916016,11.08982263915476,1
493,0.0923924446105957,10.823395833010771,1
494,0.09486842155456543,10.540915339514006,1
495,0.09162187576293945,10.914424002706289,1
496,0.08250284194946289,12.120794585628333,1
497,0.07829713821411133,12.771858880274785,1
498,0.07750844955444336,12.901819166148869,1
499,0.07990312576293945,12.515154951094773,1
500,0.07700943946838379,12.9854210977675,1
501,0.07760238647460938,12.886201641842403,1
502,0.07986164093017578,12.521656058561517,1
503,0.08021783828735352,12.466055198568618,1
504,0.08548641204833984,11.697765481542632,1
505,0.09351134300231934,10.693889830832578,1
506,0.09181404113769531,10.891580281280511,1
507,0.09188365936279297,10.883327970772312,1
508,0.09352326393127441,10.692526735752617,1
509,0.08728694915771484,11.456466397893518,1
510,0.0841975212097168,11.876834206427864,1
511,0.0806574821472168,12.398105834431957,1
512,0.0872189998626709,11.465391733160573,1
513,0.08896875381469727,11.239901168929313,1
514,0.07837581634521484,12.759037757200394,1
515,0.07795596122741699,12.827755366683895,1
516,0.07969951629638672,12.54712759210731,1
517,0.07840585708618164,12.754149207256628,1
518,0.07682943344116211,13.01584503764205,1
519,0.07812023162841797,12.800781297686626,1
520,0.0779266357421875,12.832582729586841,1
521,0.07839083671569824,12.75659301388403,1
522,0.07696962356567383,12.992138374520652,1
523,0.08030939102172852,12.451843891201216,1
524,0.08844351768493652,11.30665113934424,1
525,0.08617806434631348,11.603880959560888,1
526,0.08059573173522949,12.407604949666167,1
527,0.08171272277832031,12.237996311944165,1
528,0.08086061477661133,12.366960142000389,1
529,0.08000540733337402,12.499155161264367,1
530,0.07790231704711914,12.836588665201717,1
531,0.07958102226257324,12.56580993268162,1
532,0.07807064056396484,12.80891245129057,1
533,0.0765385627746582,13.065309351890502,1
534,0.07808756828308105,12.806135752298312,1
535,0.07842707633972168,12.750698440782253,1
536,0.08127975463867188,12.303186746139767,1
537,0.09397459030151367,10.64117435140223,1
538,0.08897590637207031,11.23899762052777,1
539,0.10739326477050781,9.311570908445075,1
540,0.09070324897766113,11.0249633973562,1
541,0.08428740501403809,11.864168790502564,1
542,0.08969593048095703,11.14877781676289,1
543,0.08855080604553223,11.292951974777132,1
544,0.12296700477600098,8.132262811651133,1
545,0.12349367141723633,8.097580940981137,1
546,0.21142864227294922,4.729728144917208,1
547,0.11255002021789551,8.884938430610779,1
548,0.10227489471435547,9.777570564046139,1
549,0.09241366386413574,10.820910655270362,1
550,0.08370041847229004,11.947371569367496,1
551,0.08565044403076172,11.675362706127311,1
552,0.08336734771728516,11.995103927153757,1
553,0.08292841911315918,12.058592346195091,1
554,0.10466313362121582,9.554462640293949,1
555,0.07858848571777344,12.72451035118802,1
556,0.08009505271911621,12.485165638218389,1
557,0.07749176025390625,12.90459781431525,1
558,0.08084249496459961,12.36973203805614,1
559,0.08675289154052734,11.526993305264547,1
560,0.08648276329040527,11.562997780749031,1
561,0.11364316940307617,8.799472992988624,1
562,0.15381526947021484,6.5013051268856135,1
563,0.11287045478820801,8.859714456510488,1
564,0.24132132530212402,4.143852594660014,1
565,1.2282187938690186,0.8141871830912917,1
566,0.15308380126953125,6.532369798155993,1
567,0.15415263175964355,6.487077052042879,1
568,0.10329532623291016,9.680980122422978,1
569,0.10634064674377441,9.403741942716216,1
570,0.16364693641662598,6.110716288963191,1
571,0.11152148246765137,8.966882235358254,1
572,0.1036381721496582,9.648954427293013,1
573,0.08644223213195801,11.568419455821715,1
574,0.10229730606079102,9.775428488857193,1
575,0.10107111930847168,9.894023207044675,1
576,0.11176419258117676,8.947409513773191,1
577,0.08782625198364258,11.386117219100361,1
578,0.09960317611694336,10.039840484864733,1
579,0.08970499038696289,11.147651827242525,1
580,0.09838008880615234,10.164658439884063,1
581,0.1139383316040039,8.776677575686557,1
582,0.09289312362670898,10.765059467894524,1
583,0.08114910125732422,12.322995381415192,1
584,0.10168647766113281,9.834149269408963,1
585,0.07962226867675781,12.55930051503174,1
586,0.08941459655761719,11.183856310928133,1
587,0.3320174217224121,3.0118901436324754,1
588,0.15830135345458984,6.317065383062937,1
589,0.12577533721923828,7.9506843082988965,1
590,0.10154008865356445,9.848327032801897,1
591,0.08838248252868652,11.314459284116934,1
592,0.8092305660247803,1.2357417551741094,1
593,0.10180211067199707,9.822979046298617,1
594,0.08417415618896484,11.88013097220806,1
595,0.08940744400024414,11.184751014661256,1
596,0.08664298057556152,11.54161587421266,1
597,0.08659648895263672,11.547812296950541,1
598,0.07773280143737793,12.864582023402395,1
599,0.0782926082611084,12.772597850680455,1
600,0.07857465744018555,12.72674972539643,1
601,0.07858943939208984,12.72435594063611,1
602,0.07933282852172852,12.605122225361086,1
603,0.0768284797668457,13.016006603732599,1
604,0.08039236068725586,12.438992852694327,1
605,0.07985830307006836,12.522179429765636,1
606,0.07725286483764648,12.94450376826265,1
607,0.0785832405090332,12.725359676215557,1
608,0.07852005958557129,12.735599097580897,1
609,0.08010554313659668,12.483530612791567,1
610,0.08142828941345215,12.280744286822728,1
611,0.07773184776306152,12.864739856025961,1
612,0.0787358283996582,12.700698275809861,1
613,0.07785534858703613,12.844332703514633,1
614,0.08088469505310059,12.363278359935741,1
615,0.08142828941345215,12.280744286822728,1
616,0.07819652557373047,12.7882919690225,1
617,0.08015966415405273,12.475102167072162,1
618,0.0784616470336914,12.745080403048387,1
619,0.08801460266113281,11.361751002275437,1
620,0.08580374717712402,11.654502663335991,1
621,0.08107757568359375,12.333866566293404,1
622,0.08020472526550293,12.468093328537497,1
623,0.08205199241638184,12.187394486722399,1
624,0.07747435569763184,12.907496822597869,1
625,0.08069038391113281,12.39305046684789,1
626,0.07798886299133301,12.822343622462238,1
627,0.08363699913024902,11.956430890623976,1
628,0.08030104637145996,12.453137850460353,1
629,0.08126282691955566,12.30574960172045,1
630,0.07975602149963379,12.538238257089988,1
631,0.07977461814880371,12.535315407398109,1
632,0.07714390754699707,12.96278645712608,1
633,0.0790555477142334,12.649333651001408,1
634,0.07925677299499512,12.617218216330201,1
635,0.08281660079956055,12.074873761364357,1
636,0.08153843879699707,12.264154363927169,1
637,0.08011984825134277,12.481301722675697,1
638,0.07884788513183594,12.682648346597643,1
639,0.07796335220336914,12.826539287221484,1
640,0.07980775833129883,12.530110115971297,1
641,0.07858753204345703,12.724664765487532,1
642,0.07755613327026367,12.89388676089937,1
643,0.08028864860534668,12.455060800878977,1
644,0.07987403869628906,12.519712491343697,1
645,0.077972412109375,12.825048923679061,1
646,0.08095955848693848,12.35184601656806,1
647,0.07792115211486816,12.833485810449018,1
648,0.07811474800109863,12.801679907946905,1
649,0.07858896255493164,12.724433145443625,1
650,0.0802464485168457,12.461610681625062,1
651,0.07864499092102051,12.71536798833448,1
652,0.07847285270690918,12.743260446194466,1
653,0.07852673530578613,12.734516417955764,1
654,0.07904839515686035,12.650478204088035,1
655,0.07873392105102539,12.701005953354288,1
656,0.07987117767333984,12.52016095330205,1
657,0.08267331123352051,12.095801959297145,1
658,0.0838477611541748,11.926376879178124,1
659,0.08801031112670898,11.362305020832093,1
660,0.08662843704223633,11.543553527491703,1
661,0.0880429744720459,11.358089682868508,1
662,0.09912586212158203,10.088184643211052,1
663,0.09609413146972656,10.406462753815923,1
664,0.08829498291015625,11.325671822345114,1
